:hash:,:grinning:,:smile:,:cyclone:,:hash:,:hmm:,:hash:
:no_bicycles:,:u5272:,:white_square_button:,,:couple:,,:no_bicycles:
:person_biking:,:radioactive:,:black_circle:,,:boom:,,:person_biking:
:person_mountain_biking:,:biohazard:,:white_circle:,,:hankey:,,:person_mountain_biking:
:no_pedestrians:,:mobile_phone_off:,:red_circle:,,:book:,,:no_pedestrians:
:children_crossing:,:vibration_mode:,:small_red_triangle_down:,,:memo:,,:children_crossing:
:shower:,:u6709:,:white_large_square:,,:laughing:,,:shower:
:bathtub:,:u7121:,:black_large_square:,,:email:,,:bathtub:
:passport_control:,:u7533:,:large_orange_diamond:,,:exclamation:,,:passport_control:
:customs:,:u55b6:,:large_blue_diamond:,,:waxing_gibbous_moon:,,:customs:
:baggage_claim:,:u6708:,:small_orange_diamond:,,:cooking:,,:baggage_claim:
:left_luggage:,:eight_pointed_black_star:,:small_blue_diamond:,,:paw_prints:,,:left_luggage:
:earth_africa:,:vs:,:satisfied:,,:punch:,,:earth_africa:
:earth_americas:,:accept:,:poop:,,:thumbsup:,,:earth_americas:
:globe_with_meridians:,:white_flower:,:thumbsup:,,:thumbsdown:,,:globe_with_meridians:
:waxing_crescent_moon:,:ideograph_advantage:,:thumbsdown:,,:poop:,,:waxing_crescent_moon:
:waning_gibbous_moon:,:secret:,:punch:,,:pencil:,,:waning_gibbous_moon:
:last_quarter_moon:,:congratulations:,:raised_hand:,,:knife:,,:last_quarter_moon:
:waning_crescent_moon:,:u5408:,:paw_prints:,,:satisfied:,,:waning_crescent_moon:
:new_moon_with_face:,:u6e80:,:waxing_gibbous_moon:,,:red_car:,,:new_moon_with_face:
:last_quarter_moon_with_face:,:u7981:,:telephone:,,:telephone:,,:last_quarter_moon_with_face:
:full_moon_with_face:,:a:,:knife:,,:sailboat:,,:full_moon_with_face:
:sun_with_face:,:b:,:envelope:,,:raised_hand:,,:sun_with_face:
:evergreen_tree:,:ab:,:pencil:,,:envelope:,,:evergreen_tree:
:deciduous_tree:,:cl:,:sailboat:,,:shit:,,:deciduous_tree:
:lemon:,:o2:,:red_car:,,,,:lemon:
:pear:,:sos:,:shit:,,,,:pear:
:baby_bottle:,:no_entry:,,,,,:baby_bottle:
:horse_racing:,:name_badge:,,,,,:horse_racing:
:rugby_football:,:no_entry_sign:,,,,,:rugby_football:
:european_post_office:,:x:,,,,,:european_post_office:
:rat:,:o:,,,,,:rat:
:mouse2:,:stop_sign:,,,,,:mouse2:
:ox:,:anger:,,,,,:ox:
:water_buffalo:,:hotsprings:,,,,,:water_buffalo:
:cow2:,:no_pedestrians:,,,,,:cow2:
:tiger2:,:do_not_litter:,,,,,:tiger2:
:leopard:,:no_bicycles:,,,,,:leopard:
:rabbit2:,:non-potable_water:,,,,,:rabbit2:
:cat2:,:underage:,,,,,:cat2:
:dragon:,:no_mobile_phones:,,,,,:dragon:
:crocodile:,:exclamation:,,,,,:crocodile:
:whale2:,:grey_exclamation:,,,,,:whale2:
:ram:,:question:,,,,,:ram:
:goat:,:grey_question:,,,,,:goat:
:rooster:,:bangbang:,,,,,:rooster:
:dog2:,:interrobang:,,,,,:dog2:
:pig2:,:100:,,,,,:pig2:
:dromedary_camel:,:low_brightness:,,,,,:dromedary_camel:
:busts_in_silhouette:,:high_brightness:,,,,,:busts_in_silhouette:
:two_men_holding_hands:,:trident:,,,,,:two_men_holding_hands:
:two_women_holding_hands:,:part_alternation_mark:,,,,,:two_women_holding_hands:
:thought_balloon:,:warning:,,,,,:thought_balloon:
:euro:,:children_crossing:,,,,,:euro:
:pound:,:beginner:,,,,,:pound:
:mailbox_with_mail:,:recycle:,,,,,:mailbox_with_mail:
:mailbox_with_no_mail:,:u6307:,,,,,:mailbox_with_no_mail:
:postal_horn:,:chart:,,,,,:postal_horn:
:no_mobile_phones:,:sparkle:,,,,,:no_mobile_phones:
:twisted_rightwards_arrows:,:eight_spoked_asterisk:,,,,,:twisted_rightwards_arrows:
:repeat:,:negative_squared_cross_mark:,,,,,:repeat:
:repeat_one:,:white_check_mark:,,,,,:repeat_one:
:arrows_counterclockwise:,:diamond_shape_with_a_dot_inside:,,,,,:arrows_counterclockwise:
:low_brightness:,:cyclone:,,,,,:low_brightness:
:high_brightness:,:loop:,,,,,:high_brightness:
:mute:,:globe_with_meridians:,,,,,:mute:
:sound:,:m:,,,,,:sound:
:no_bell:,:atm:,,,,,:no_bell:
:microscope:,:sa:,,,,,:microscope:
:telescope:,:passport_control:,,,,,:telescope:
:clock130:,:customs:,,,,,:clock130:
:clock230:,:baggage_claim:,,,,,:clock230:
:clock330:,:left_luggage:,,,,,:clock330:
:clock430:,:wheelchair:,,,,,:clock430:
:clock530:,:no_smoking:,,,,,:clock530:
:clock630:,:wc:,,,,,:clock630:
:clock730:,:parking:,,,,,:clock730:
:clock830:,:potable_water:,,,,,:clock830:
:clock930:,:mens:,,,,,:clock930:
:clock1030:,:womens:,,,,,:clock1030:
:clock1130:,:baby_symbol:,,,,,:clock1130:
:clock1230:,:restroom:,,,,,:clock1230:
:speaker:,:put_litter_in_its_place:,,,,,:speaker:
:train:,:cinema:,,,,,:train:
:loop:,:signal_strength:,,,,,:loop:
:flag_af:,:koko:,,,,,:flag_af:
:flag_al:,:ng:,,,,,:flag_al:
:flag_dz:,:ok:,,,,,:flag_dz:
:flag_ad:,:up:,,,,,:flag_ad:
:flag_ao:,:cool:,,,,,:flag_ao:
:flag_ag:,:new:,,,,,:flag_ag:
:flag_ar:,:free:,,,,,:flag_ar:
:flag_am:,:zero:,,,,,:flag_am:
:flag_au:,:one:,,,,,:flag_au:
:flag_at:,:two:,,,,,:flag_at:
:flag_az:,:three:,,,,,:flag_az:
:flag_bs:,:four:,,,,,:flag_bs:
:flag_bh:,:five:,,,,,:flag_bh:
:flag_bd:,:six:,,,,,:flag_bd:
:flag_bb:,:seven:,,,,,:flag_bb:
:flag_by:,:eight:,,,,,:flag_by:
:flag_be:,:nine:,,,,,:flag_be:
:flag_bz:,:keycap_ten:,,,,,:flag_bz:
:flag_bj:,:asterisk:,,,,,:flag_bj:
:flag_bt:,:1234:,,,,,:flag_bt:
:flag_bo:,:arrow_forward:,,,,,:flag_bo:
:flag_ba:,:pause_button:,,,,,:flag_ba:
:flag_bw:,:stop_button:,,,,,:flag_bw:
:flag_br:,:record_button:,,,,,:flag_br:
:flag_bn:,:fast_forward:,,,,,:flag_bn:
:flag_bg:,:rewind:,,,,,:flag_bg:
:flag_bf:,:twisted_rightwards_arrows:,,,,,:flag_bf:
:flag_bi:,:repeat:,,,,,:flag_bi:
:flag_kh:,:repeat_one:,,,,,:flag_kh:
:flag_cm:,:arrow_backward:,,,,,:flag_cm:
:flag_ca:,:arrow_up_small:,,,,,:flag_ca:
:flag_cv:,:arrow_down_small:,,,,,:flag_cv:
:flag_cf:,:arrow_double_up:,,,,,:flag_cf:
:flag_td:,:arrow_double_down:,,,,,:flag_td:
:flag_cl:,:arrow_right:,,,,,:flag_cl:
:flag_co:,:arrow_left:,,,,,:flag_co:
:flag_km:,:arrow_up:,,,,,:flag_km:
:flag_cr:,:arrow_down:,,,,,:flag_cr:
:flag_ci:,:arrow_upper_right:,,,,,:flag_ci:
:flag_hr:,:arrow_lower_right:,,,,,:flag_hr:
:flag_cu:,:arrow_lower_left:,,,,,:flag_cu:
:flag_cy:,:arrow_upper_left:,,,,,:flag_cy:
:flag_cz:,:arrow_up_down:,,,,,:flag_cz:
:flag_cd:,:left_right_arrow:,,,,,:flag_cd:
:flag_dk:,:arrows_counterclockwise:,,,,,:flag_dk:
:flag_dj:,:arrow_right_hook:,,,,,:flag_dj:
:flag_dm:,:leftwards_arrow_with_hook:,,,,,:flag_dm:
:flag_do:,:arrow_heading_up:,,,,,:flag_do:
:flag_tl:,:arrow_heading_down:,,,,,:flag_tl:
:flag_ec:,:hash:,,,,,:flag_ec:
:flag_eg:,:information_source:,,,,,:flag_eg:
:flag_sv:,:abc:,,,,,:flag_sv:
:flag_gq:,:abcd:,,,,,:flag_gq:
:flag_er:,:capital_abcd:,,,,,:flag_er:
:flag_ee:,:symbols:,,,,,:flag_ee:
:flag_et:,:musical_note:,,,,,:flag_et:
:flag_fj:,:notes:,,,,,:flag_fj:
:flag_fi:,:wavy_dash:,,,,,:flag_fi:
:flag_ga:,:curly_loop:,,,,,:flag_ga:
:flag_gm:,:heavy_check_mark:,,,,,:flag_gm:
:flag_ge:,:arrows_clockwise:,,,,,:flag_ge:
:flag_gh:,:heavy_plus_sign:,,,,,:flag_gh:
:flag_gr:,:heavy_minus_sign:,,,,,:flag_gr:
:flag_gd:,:heavy_division_sign:,,,,,:flag_gd:
:flag_gt:,:heavy_multiplication_x:,,,,,:flag_gt:
:flag_gn:,:heavy_dollar_sign:,,,,,:flag_gn:
:flag_gw:,:currency_exchange:,,,,,:flag_gw:
:flag_gy:,:copyright:,,,,,:flag_gy:
:flag_ht:,:registered:,,,,,:flag_ht:
:flag_hn:,:tm:,,,,,:flag_hn:
:flag_hu:,:end:,,,,,:flag_hu:
:flag_is:,:back:,,,,,:flag_is:
:flag_in:,:on:,,,,,:flag_in:
:flag_id:,:top:,,,,,:flag_id:
:flag_ir:,:soon:,,,,,:flag_ir:
:flag_iq:,:ballot_box_with_check:,,,,,:flag_iq:
:flag_ie:,:radio_button:,,,,,:flag_ie:
:flag_il:,:white_circle:,,,,,:flag_il:
:flag_jm:,:black_circle:,,,,,:flag_jm:
:flag_jo:,:red_circle:,,,,,:flag_jo:
:flag_kz:,:small_orange_diamond:,,,,,:flag_kz:
:flag_ke:,:small_blue_diamond:,,,,,:flag_ke:
:flag_ki:,:large_orange_diamond:,,,,,:flag_ki:
:flag_xk:,:large_blue_diamond:,,,,,:flag_xk:
:flag_kw:,:small_red_triangle:,,,,,:flag_kw:
:flag_kg:,:black_small_square:,,,,,:flag_kg:
:flag_la:,:white_small_square:,,,,,:flag_la:
:flag_lv:,:black_large_square:,,,,,:flag_lv:
:flag_lb:,:white_large_square:,,,,,:flag_lb:
:flag_ls:,:small_red_triangle_down:,,,,,:flag_ls:
:flag_lr:,:black_medium_square:,,,,,:flag_lr:
:flag_ly:,:white_medium_square:,,,,,:flag_ly:
:flag_li:,:black_medium_small_square:,,,,,:flag_li:
:flag_lt:,:white_medium_small_square:,,,,,:flag_lt:
:flag_lu:,:black_square_button:,,,,,:flag_lu:
:flag_mk:,:white_square_button:,,,,,:flag_mk:
:flag_mg:,:speaker:,,,,,:flag_mg:
:flag_mw:,:sound:,,,,,:flag_mw:
:flag_my:,:loud_sound:,,,,,:flag_my:
:flag_mv:,:mute:,,,,,:flag_mv:
:flag_ml:,:mega:,,,,,:flag_ml:
:flag_mt:,:loudspeaker:,,,,,:flag_mt:
:flag_mh:,:bell:,,,,,:flag_mh:
:flag_mr:,:no_bell:,,,,,:flag_mr:
:flag_mu:,:black_joker:,,,,,:flag_mu:
:flag_mx:,:mahjong:,,,,,:flag_mx:
:flag_fm:,:spades:,,,,,:flag_fm:
:flag_md:,:clubs:,,,,,:flag_md:
:flag_mc:,:hearts:,,,,,:flag_mc:
:flag_mn:,:diamonds:,,,,,:flag_mn:
:flag_me:,:flower_playing_cards:,,,,,:flag_me:
:flag_ma:,:thought_balloon:,,,,,:flag_ma:
:flag_mz:,:right_anger_bubble:,,,,,:flag_mz:
:flag_mm:,:speech_balloon:,,,,,:flag_mm:
:flag_na:,:left_speech_bubble:,,,,,:flag_na:
:flag_nr:,:clock1:,,,,,:flag_nr:
:flag_np:,:clock2:,,,,,:flag_np:
:flag_nl:,:clock3:,,,,,:flag_nl:
:flag_nz:,:clock4:,,,,,:flag_nz:
:flag_ni:,:clock5:,,,,,:flag_ni:
:flag_ne:,:clock6:,,,,,:flag_ne:
:flag_ng:,:clock7:,,,,,:flag_ng:
:flag_kp:,:clock8:,,,,,:flag_kp:
:flag_no:,:clock9:,,,,,:flag_no:
:flag_om:,:clock10:,,,,,:flag_om:
:flag_pk:,:clock11:,,,,,:flag_pk:
:flag_pw:,:clock12:,,,,,:flag_pw:
:flag_pa:,:clock130:,,,,,:flag_pa:
:flag_pg:,:clock230:,,,,,:flag_pg:
:flag_py:,:clock330:,,,,,:flag_py:
:flag_pe:,:clock430:,,,,,:flag_pe:
:flag_ph:,:clock530:,,,,,:flag_ph:
:flag_pl:,:clock630:,,,,,:flag_pl:
:flag_pt:,:clock730:,,,,,:flag_pt:
:flag_qa:,:clock830:,,,,,:flag_qa:
:flag_tw:,:clock930:,,,,,:flag_tw:
:flag_cg:,:clock1030:,,,,,:flag_cg:
:flag_ro:,:clock1130:,,,,,:flag_ro:
:flag_rw:,:clock1230:,,,,,:flag_rw:
:flag_kn:,:chile:,,,,,:flag_kn:
:flag_lc:,:cn:,,,,,:flag_lc:
:flag_vc:,:eu:,,,,,:flag_vc:
:flag_ws:,:fr:,,,,,:flag_ws:
:flag_sm:,:de:,,,,,:flag_sm:
:flag_st:,:indonesia:,,,,,:flag_st:
:flag_sa:,:it:,,,,,:flag_sa:
:flag_sn:,:jp:,,,,,:flag_sn:
:flag_rs:,:nigeria:,,,,,:flag_rs:
:flag_sc:,:ru:,,,,,:flag_sc:
:flag_sl:,:kr:,,,,,:flag_sl:
:flag_sg:,:es:,,,,,:flag_sg:
:flag_sk:,:tr:,,,,,:flag_sk:
:flag_si:,:turkmenistan:,,,,,:flag_si:
:flag_sb:,:tuvalu:,,,,,:flag_sb:
:flag_so:,:us:,,,,,:flag_so:
:flag_za:,,,,,,:flag_za:
:flag_lk:,,,,,,:flag_lk:
:flag_sd:,,,,,,:flag_sd:
:flag_sr:,,,,,,:flag_sr:
:flag_sz:,,,,,,:flag_sz:
:flag_se:,,,,,,:flag_se:
:flag_ch:,,,,,,:flag_ch:
:flag_sy:,,,,,,:flag_sy:
:flag_tj:,,,,,,:flag_tj:
:flag_tz:,,,,,,:flag_tz:
:flag_th:,,,,,,:flag_th:
:flag_tg:,,,,,,:flag_tg:
:flag_to:,,,,,,:flag_to:
:flag_tt:,,,,,,:flag_tt:
:flag_tn:,,,,,,:flag_tn:
:flag_tr:,,,,,,:flag_tr:
:flag_tm:,,,,,,:flag_tm:
:flag_tv:,,,,,,:flag_tv:
:flag_ug:,,,,,,:flag_ug:
:flag_ua:,,,,,,:flag_ua:
:flag_ae:,,,,,,:flag_ae:
:flag_uy:,,,,,,:flag_uy:
:flag_uz:,,,,,,:flag_uz:
:flag_vu:,,,,,,:flag_vu:
:flag_va:,,,,,,:flag_va:
:flag_ve:,,,,,,:flag_ve:
:flag_vn:,,,,,,:flag_vn:
:flag_eh:,,,,,,:flag_eh:
:flag_ye:,,,,,,:flag_ye:
:flag_zm:,,,,,,:flag_zm:
:flag_zw:,,,,,,:flag_zw:
:flag_pr:,,,,,,:flag_pr:
:flag_ky:,,,,,,:flag_ky:
:flag_bm:,,,,,,:flag_bm:
:flag_pf:,,,,,,:flag_pf:
:flag_ps:,,,,,,:flag_ps:
:flag_nc:,,,,,,:flag_nc:
:flag_sh:,,,,,,:flag_sh:
:flag_aw:,,,,,,:flag_aw:
:flag_vi:,,,,,,:flag_vi:
:flag_hk:,,,,,,:flag_hk:
:flag_ac:,,,,,,:flag_ac:
:flag_ms:,,,,,,:flag_ms:
:flag_gu:,,,,,,:flag_gu:
:flag_gl:,,,,,,:flag_gl:
:flag_nu:,,,,,,:flag_nu:
:flag_wf:,,,,,,:flag_wf:
:flag_mo:,,,,,,:flag_mo:
:flag_fo:,,,,,,:flag_fo:
:flag_fk:,,,,,,:flag_fk:
:flag_je:,,,,,,:flag_je:
:flag_ai:,,,,,,:flag_ai:
:flag_gi:,,,,,,:flag_gi:
:film_frames:,,,,,,:film_frames:
:tickets:,,,,,,:tickets:
:medal:,,,,,,:medal:
:person_lifting_weights:,,,,,,:person_lifting_weights:
:person_golfing:,,,,,,:person_golfing:
:motorcycle:,,,,,,:motorcycle:
:race_car:,,,,,,:race_car:
:military_medal:,,,,,,:military_medal:
:reminder_ribbon:,,,,,,:reminder_ribbon:
:hot_pepper:,,,,,,:hot_pepper:
:cloud_rain:,,,,,,:cloud_rain:
:cloud_snow:,,,,,,:cloud_snow:
:cloud_lightning:,,,,,,:cloud_lightning:
:cloud_tornado:,,,,,,:cloud_tornado:
:fog:,,,,,,:fog:
:wind_blowing_face:,,,,,,:wind_blowing_face:
:chipmunk:,,,,,,:chipmunk:
:spider:,,,,,,:spider:
:spider_web:,,,,,,:spider_web:
:thermometer:,,,,,,:thermometer:
:microphone2:,,,,,,:microphone2:
:level_slider:,,,,,,:level_slider:
:control_knobs:,,,,,,:control_knobs:
:flag_white:,,,,,,:flag_white:
:flag_black:,,,,,,:flag_black:
:rosette:,,,,,,:rosette:
:label:,,,,,,:label:
:camera_with_flash:,,,,,,:camera_with_flash:
:projector:,,,,,,:projector:
:cross:,,,,,,:cross:
:om_symbol:,,,,,,:om_symbol:
:dove:,,,,,,:dove:
:candle:,,,,,,:candle:
:clock:,,,,,,:clock:
:hole:,,,,,,:hole:
:dark_sunglasses:,,,,,,:dark_sunglasses:
:joystick:,,,,,,:joystick:
:paperclips:,,,,,,:paperclips:
:pen_ballpoint:,,,,,,:pen_ballpoint:
:pen_fountain:,,,,,,:pen_fountain:
:paintbrush:,,,,,,:paintbrush:
:crayon:,,,,,,:crayon:
:desktop:,,,,,,:desktop:
:printer:,,,,,,:printer:
:keyboard:,,,,,,:keyboard:
:trackball:,,,,,,:trackball:
:frame_photo:,,,,,,:frame_photo:
:dividers:,,,,,,:dividers:
:card_box:,,,,,,:card_box:
:file_cabinet:,,,,,,:file_cabinet:
:wastebasket:,,,,,,:wastebasket:
:notepad_spiral:,,,,,,:notepad_spiral:
:calendar_spiral:,,,,,,:calendar_spiral:
:compression:,,,,,,:compression:
:key2:,,,,,,:key2:
:newspaper2:,,,,,,:newspaper2:
:dagger:,,,,,,:dagger:
:speaking_head:,,,,,,:speaking_head:
:speech_left:,,,,,,:speech_left:
:anger_right:,,,,,,:anger_right:
:ballot_box:,,,,,,:ballot_box:
:map:,,,,,,:map:
:sleeping_accommodation:,,,,,,:sleeping_accommodation:
:tools:,,,,,,:tools:
:shield:,,,,,,:shield:
:oil:,,,,,,:oil:
:satellite_orbital:,,,,,,:satellite_orbital:
:fork_knife_plate:,,,,,,:fork_knife_plate:
:eye:,,,,,,:eye:
:man_in_business_suit_levitating:,,,,,,:man_in_business_suit_levitating:
:detective:,,,,,,:detective:
:writing_hand:,,,,,,:writing_hand:
:hand_splayed:,,,,,,:hand_splayed:
:middle_finger:,,,,,,:middle_finger:
:vulcan:,,,,,,:vulcan:
:slight_frown:,,,,,,:slight_frown:
:slight_smile:,,,,,,:slight_smile:
:mountain_snow:,,,,,,:mountain_snow:
:camping:,,,,,,:camping:
:beach:,,,,,,:beach:
:construction_site:,,,,,,:construction_site:
:homes:,,,,,,:homes:
:cityscape:,,,,,,:cityscape:
:house_abandoned:,,,,,,:house_abandoned:
:classical_building:,,,,,,:classical_building:
:desert:,,,,,,:desert:
:island:,,,,,,:island:
:park:,,,,,,:park:
:stadium:,,,,,,:stadium:
:couch:,,,,,,:couch:
:shopping_bags:,,,,,,:shopping_bags:
:bellhop:,,,,,,:bellhop:
:bed:,,,,,,:bed:
:motorway:,,,,,,:motorway:
:railway_track:,,,,,,:railway_track:
:motorboat:,,,,,,:motorboat:
:airplane_small:,,,,,,:airplane_small:
:airplane_departure:,,,,,,:airplane_departure:
:airplane_arriving:,,,,,,:airplane_arriving:
:cruise_ship:,,,,,,:cruise_ship:
:rainbow_flag:,,,,,,:rainbow_flag:
:family_mmb:,,,,,,:family_mmb:
:family_mmbb:,,,,,,:family_mmbb:
:family_mmg:,,,,,,:family_mmg:
:family_mmgb:,,,,,,:family_mmgb:
:family_mmgg:,,,,,,:family_mmgg:
:family_mwbb:,,,,,,:family_mwbb:
:family_mwg:,,,,,,:family_mwg:
:family_mwgb:,,,,,,:family_mwgb:
:family_mwgg:,,,,,,:family_mwgg:
:family_wwb:,,,,,,:family_wwb:
:family_wwbb:,,,,,,:family_wwbb:
:family_wwg:,,,,,,:family_wwg:
:family_wwgb:,,,,,,:family_wwgb:
:family_wwgg:,,,,,,:family_wwgg:
:couple_ww:,,,,,,:couple_ww:
:couple_mm:,,,,,,:couple_mm:
:kiss_ww:,,,,,,:kiss_ww:
:kiss_mm:,,,,,,:kiss_mm:
:asterisk:,,,,,,:asterisk:
:track_next:,,,,,,:track_next:
:track_previous:,,,,,,:track_previous:
:play_pause:,,,,,,:play_pause:
:eye_in_speech_bubble:,,,,,,:eye_in_speech_bubble:
:stopwatch:,,,,,,:stopwatch:
:timer:,,,,,,:timer:
:pause_button:,,,,,,:pause_button:
:stop_button:,,,,,,:stop_button:
:record_button:,,,,,,:record_button:
:umbrella2:,,,,,,:umbrella2:
:snowman2:,,,,,,:snowman2:
:comet:,,,,,,:comet:
:shamrock:,,,,,,:shamrock:
:skull_crossbones:,,,,,,:skull_crossbones:
:radioactive:,,,,,,:radioactive:
:biohazard:,,,,,,:biohazard:
:orthodox_cross:,,,,,,:orthodox_cross:
:star_and_crescent:,,,,,,:star_and_crescent:
:peace:,,,,,,:peace:
:yin_yang:,,,,,,:yin_yang:
:wheel_of_dharma:,,,,,,:wheel_of_dharma:
:frowning2:,,,,,,:frowning2:
:hammer_pick:,,,,,,:hammer_pick:
:crossed_swords:,,,,,,:crossed_swords:
:scales:,,,,,,:scales:
:alembic:,,,,,,:alembic:
:gear:,,,,,,:gear:
:atom:,,,,,,:atom:
:fleur-de-lis:,,,,,,:fleur-de-lis:
:coffin:,,,,,,:coffin:
:urn:,,,,,,:urn:
:thunder_cloud_rain:,,,,,,:thunder_cloud_rain:
:pick:,,,,,,:pick:
:helmet_with_cross:,,,,,,:helmet_with_cross:
:chains:,,,,,,:chains:
:shinto_shrine:,,,,,,:shinto_shrine:
:mountain:,,,,,,:mountain:
:beach_umbrella:,,,,,,:beach_umbrella:
:ferry:,,,,,,:ferry:
:skier:,,,,,,:skier:
:ice_skate:,,,,,,:ice_skate:
:person_bouncing_ball:,,,,,,:person_bouncing_ball:
:star_of_david:,,,,,,:star_of_david:
:heart_exclamation:,,,,,,:heart_exclamation:
:white_sun_small_cloud:,,,,,,:white_sun_small_cloud:
:white_sun_cloud:,,,,,,:white_sun_cloud:
:white_sun_rain_cloud:,,,,,,:white_sun_rain_cloud:
:mouse_three_button:,,,,,,:mouse_three_button:
:upside_down:,,,,,,:upside_down:
:money_mouth:,,,,,,:money_mouth:
:nerd:,,,,,,:nerd:
:hugging:,,,,,,:hugging:
:rolling_eyes:,,,,,,:rolling_eyes:
:thinking:,,,,,,:thinking:
:zipper_mouth:,,,,,,:zipper_mouth:
:thermometer_face:,,,,,,:thermometer_face:
:head_bandage:,,,,,,:head_bandage:
:robot:,,,,,,:robot:
:lion_face:,,,,,,:lion_face:
:unicorn:,,,,,,:unicorn:
:scorpion:,,,,,,:scorpion:
:crab:,,,,,,:crab:
:turkey:,,,,,,:turkey:
:cheese:,,,,,,:cheese:
:hotdog:,,,,,,:hotdog:
:taco:,,,,,,:taco:
:burrito:,,,,,,:burrito:
:popcorn:,,,,,,:popcorn:
:champagne:,,,,,,:champagne:
:bow_and_arrow:,,,,,,:bow_and_arrow:
:amphora:,,,,,,:amphora:
:place_of_worship:,,,,,,:place_of_worship:
:kaaba:,,,,,,:kaaba:
:mosque:,,,,,,:mosque:
:synagogue:,,,,,,:synagogue:
:menorah:,,,,,,:menorah:
:prayer_beads:,,,,,,:prayer_beads:
:cricket_game:,,,,,,:cricket_game:
:volleyball:,,,,,,:volleyball:
:field_hockey:,,,,,,:field_hockey:
